Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
01.09.2023 13:45,Leuven,Kortrijk,3,0,,,46,54,19,13,8,7,11,6,,,,,3,1,1,3,19,20,7,5,10,14,0,0,1,3,369,420,,,,,94,92,34,52,,,,,,,3
27.08.2023 11:30,Anderlecht,Charleroi,2,1,,,44,56,15,18,8,5,7,13,,,,,4,7,2,2,12,12,4,6,12,16,0,0,0,2,402,501,,,,,89,126,34,55,,,,,,,1
27.08.2023 09:00,St. Truiden,Círculo Brujas,0,2,,,63,37,20,25,4,8,16,17,,,,,8,8,1,1,19,15,6,4,8,18,0,0,1,1,560,329,,,,,81,149,54,85,,,,,,,-2
26.08.2023 13:45,Kortrijk,St. Lieja,1,1,,,38,62,19,23,5,6,14,17,,,,,7,10,4,3,16,23,5,4,7,12,0,0,0,2,310,505,,,,,76,131,38,73,,,,,,,0
26.08.2023 11:15,Eupen,Leuven,3,1,,,40,60,17,22,4,5,13,17,,,12,16,3,5,2,5,7,20,4,1,15,9,0,0,1,2,,,,,,,69,115,35,67,,,,,,,2
26.08.2023 09:00,Westerlo,KV Mechelen,2,3,,,43,57,11,17,4,5,7,12,,,,,5,4,1,2,20,19,2,2,8,9,0,0,0,2,431,578,,,,,98,116,46,61,,,,,,,-1
20.08.2023 12:15,Kortrijk,Eupen,1,3,,,54,46,13,15,4,8,9,7,,,,,5,9,0,3,16,23,5,3,15,15,1,0,5,4,441,380,,,,,132,80,51,64,,,,,,,-2
20.08.2023 11:30,Club Brujas,RWDM,7,1,,,56,44,23,9,9,3,14,6,,,,,8,3,2,3,9,15,2,2,10,12,0,0,0,1,528,425,,,,,148,77,61,17,,,,,,,6
20.08.2023 09:00,Genk,Charleroi,0,0,,,55,45,23,7,7,3,16,4,,,,,11,4,0,1,26,14,3,7,11,13,0,0,0,0,468,391,,,,,138,84,63,41,,,,,,,0
20.08.2023 09:00,Gent,St. Truiden,2,2,,,51,49,19,14,5,3,14,11,,,,,7,2,4,3,24,12,1,3,11,9,0,0,2,2,527,528,,,,,125,110,58,41,,,,,,,0
20.08.2023 06:30,Anderlecht,Westerlo,2,1,,,52,48,24,17,8,3,16,14,,,,,6,2,2,1,13,19,2,6,7,13,0,0,1,3,467,438,,,,,91,99,59,38,,,,,,,1
19.08.2023 13:45,KV Mechelen,Royale Union SG,4,0,,,46,54,10,14,7,1,3,13,,,,,4,6,4,0,19,22,1,3,9,10,0,0,0,2,402,457,,,,,78,144,28,79,,,,,,,4
19.08.2023 09:00,St. Lieja,Círculo Brujas,0,1,,,60,40,7,16,3,4,4,12,,,,,2,2,4,3,32,20,3,3,10,11,0,0,2,2,451,299,,,,,109,140,41,83,,,,,,,-1
18.08.2023 13:45,Leuven,Antwerp,1,1,,,40,60,10,13,2,4,8,9,,,,,7,7,2,3,12,16,3,1,16,10,1,0,4,2,326,507,,,,,71,110,27,59,,,,,,,0
13.08.2023 12:15,Westerlo,Gent,1,3,,,43,57,16,18,5,9,11,9,,,,,4,10,1,0,24,24,6,4,10,14,0,0,1,1,364,499,,,,,92,117,44,72,,,,,,,-2
13.08.2023 11:30,Charleroi,St. Lieja,1,1,,,57,43,18,7,3,2,15,5,,,,,13,2,2,0,16,13,1,2,11,12,1,1,3,2,408,323,,,,,117,92,67,23,,,,,,,0
13.08.2023 09:00,Círculo Brujas,Genk,0,1,,,42,58,13,10,2,3,11,7,,,,,5,3,1,1,25,22,2,2,8,20,0,0,2,3,308,432,,,,,139,90,70,40,,,,,,,-1
13.08.2023 09:00,Eupen,Club Brujas,0,5,,,35,65,9,13,1,7,8,6,,,,,4,6,1,0,22,27,2,1,9,13,0,0,0,2,325,610,,,,,53,127,19,60,,,,,,,-5
13.08.2023 06:30,St. Truiden,Anderlecht,0,1,,,63,37,14,9,5,3,9,6,,,,,6,1,0,1,18,6,2,5,13,15,0,1,4,5,559,332,,,,,137,63,60,36,,,,,,,-1
12.08.2023 11:15,Royale Union SG,Leuven,5,1,,,58,42,16,4,9,1,7,3,,,,,0,3,3,2,18,21,0,4,10,15,0,0,1,4,464,329,,,,,124,75,59,38,,,,,,,4
12.08.2023 09:00,RWDM,KV Mechelen,1,0,,,43,57,18,9,8,4,10,5,,,,,7,4,2,2,17,23,4,7,12,11,0,0,3,1,400,545,,,,,105,105,58,41,,,,,,,1
11.08.2023 13:45,Antwerp,Kortrijk,6,0,,,64,36,25,4,9,1,16,3,,,,,4,1,0,0,28,15,1,3,8,11,0,0,0,2,664,379,,,,,165,79,68,18,,,,,,,6
06.08.2023 12:15,Kortrijk,St. Truiden,0,1,,,51,49,8,14,1,4,7,10,,,,,0,14,1,4,21,12,3,1,10,12,0,0,1,2,560,537,,,,,146,115,39,34,,,,,,,-1
06.08.2023 11:30,Westerlo,Club Brujas,0,1,,,41,59,11,20,3,8,8,12,,,,,4,5,1,5,25,15,7,3,7,9,0,0,1,0,390,570,,,,,82,126,42,60,,,,,,,-1
06.08.2023 09:00,KV Mechelen,Gent,0,1,0.86,1.29,51,49,14,11,2,2,12,9,,,,,7,3,2,0,18,22,2,2,14,14,0,0,2,3,489,478,,,,,113,111,51,40,,,,,,,-1
06.08.2023 06:30,Anderlecht,Antwerp,1,0,,,44,56,9,5,2,3,7,2,,,,,3,6,2,2,10,20,3,1,9,19,0,0,1,1,460,594,,,,,108,149,32,77,,,,,,,1
05.08.2023 13:45,Leuven,RWDM,1,2,,,58,42,19,15,5,4,14,11,,,20,19,15,6,5,2,25,20,2,4,14,18,0,0,4,1,451,319,,,,,136,78,66,41,,,,,,,-1
05.08.2023 11:15,Círculo Brujas,Charleroi,2,0,,,44,56,19,8,3,3,16,5,,,15,12,4,5,3,2,15,22,3,1,10,13,0,0,0,3,396,509,,,,,153,117,59,53,,,,,,,2
05.08.2023 09:00,Genk,Eupen,0,1,,,74,26,28,5,3,2,25,3,,,13,13,7,2,3,2,33,8,1,3,11,11,0,0,1,2,690,245,,,,,166,58,120,13,,,,,,,-1
04.08.2023 13:45,St. Lieja,Royale Union SG,0,1,,,35,65,8,24,3,8,5,16,,,12,10,2,13,2,1,22,20,7,3,9,12,1,0,4,1,336,606,,,,,82,158,30,93,,,,,,,-1
30.07.2023 12:15,St. Truiden,St. Lieja,1,0,0.68,0.56,57,43,11,7,3,3,8,4,,,12,16,3,2,3,2,15,21,3,2,13,11,0,0,1,1,574,432,,,,,105,119,45,34,,,,,,,1
30.07.2023 11:30,Club Brujas,KV Mechelen,1,1,1.99,0.76,54,46,21,9,5,2,16,7,,,10,10,4,3,1,3,17,23,1,4,8,9,1,0,2,2,577,506,,,,,133,71,67,44,,,,,,,0
30.07.2023 09:00,Gent,Kortrijk,3,2,1.66,1.06,62,38,17,10,4,3,13,7,,,,,7,5,3,2,13,17,1,1,5,9,0,0,1,4,633,386,,,,,163,87,76,41,,,,,,,1
30.07.2023 06:30,Antwerp,Círculo Brujas,1,0,0.97,0.74,57,43,15,8,4,1,11,7,,,,,7,7,1,1,23,17,1,3,15,13,0,0,0,2,404,309,,,,,80,152,68,54,,,,,,,1
29.07.2023 13:45,RWDM,Genk,0,4,,,37,63,10,28,4,10,6,18,,,12,12,2,6,2,1,18,25,6,4,11,11,0,0,1,0,356,591,,,,,58,139,23,102,,,,,,,-4
29.07.2023 11:15,Charleroi,Leuven,1,1,0.97,1.94,32,68,4,19,2,5,2,14,,,15,4,2,6,0,4,8,20,4,1,7,12,1,0,3,1,333,678,,,,,71,174,27,96,,,,,,,0
29.07.2023 09:00,Eupen,Westerlo,2,2,0.71,2.18,40,60,13,22,6,5,7,17,,,11,19,1,4,4,3,17,33,3,4,14,7,0,0,1,1,396,580,,,,,91,136,44,70,,,,,,,0
28.07.2023 13:45,Royale Union SG,Anderlecht,2,0,,,55,45,10,5,3,2,7,3,,,13,17,3,3,1,0,24,28,2,2,16,13,0,0,5,3,,,,,,,81,82,30,55,,,,,,,2
