Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
19.08.2023 09:30,V. Guimaraes,Gil Vicente,2,1,1.04,1.44,45,55,15,11,3,3,9,6,3,2,,,6,4,1,0,,,2,3,14,14,0,0,3,3,,,,,,,130,85,43,37,,,,,,,1
18.08.2023 14:15,Casa Pia,Sporting CP,1,2,0.84,1,61,39,13,17,3,5,5,11,5,1,11,15,4,5,1,0,25,19,3,2,14,11,0,0,4,1,,,,,,,82,106,42,41,,,,,,,-1
14.08.2023 14:45,Boavista,Benfica,3,2,2.2,2.23,47,53,10,13,3,6,3,5,4,2,17,20,3,3,2,3,17,26,4,0,18,15,1,1,6,4,,,,,,,83,139,42,69,,,,,,,1
14.08.2023 12:45,Moreirense,Oporto,1,2,0.52,1.1,39,61,9,14,1,5,5,3,3,6,16,23,5,10,2,1,21,22,3,0,21,15,0,1,4,7,,,,,,,81,114,41,47,,,,,,,-1
13.08.2023 14:30,Arouca,Estoril,4,3,0.51,0.57,40,60,7,12,4,7,2,3,1,2,16,14,2,6,3,4,20,19,4,0,11,17,1,0,4,2,,,,,,,67,121,19,56,,,,,,,1
13.08.2023 12:00,Estrela,V. Guimaraes,0,1,0.43,0.65,49,51,4,9,0,3,3,5,1,1,19,16,3,10,4,2,32,20,2,0,13,18,1,0,3,3,,,,,,,123,100,41,49,,,,,,,-1
13.08.2023 09:30,Rio Ave,Chaves,2,0,3.53,0.26,69,31,21,6,10,1,9,4,2,1,20,13,14,3,2,3,23,17,1,8,12,20,0,1,3,4,,,,,,,126,46,100,28,,,,,,,2
12.08.2023 14:30,Sporting CP,Vizela,3,2,1.61,0.26,59,41,19,10,8,4,9,4,2,2,9,14,8,3,0,1,25,15,2,5,16,9,0,0,4,0,,,,,,,132,79,85,40,,,,,,,1
12.08.2023 12:00,Farense,Casa Pia,0,3,,,46,54,13,16,3,7,6,8,4,1,14,16,5,6,3,1,18,22,4,3,13,13,0,0,2,4,,,,,,,91,96,51,46,,,,,,,-3
12.08.2023 09:30,Gil Vicente,Portimonense,5,0,1.17,0.65,58,42,8,9,5,3,2,3,1,3,13,10,1,1,0,0,27,16,3,0,11,14,0,0,0,0,,,,,,,101,89,41,32,,,,,,,5
11.08.2023 14:15,SC Braga,Famalicao,1,2,0.89,0.59,59,41,13,12,2,4,4,6,7,2,14,18,3,4,1,3,26,25,2,1,17,12,0,0,4,4,,,,,,,146,92,44,45,,,,,,,-1
